doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,15,Two-way repeated measures ANOVA,18,< .001,Number of columns on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,15,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,16,Two-way repeated measures ANOVA,18,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,16,Two-way repeated measures ANOVA,18,< .001,Number of rows on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,16,Two-way repeated measures ANOVA,18,< .01,Number of columns on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,16,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,17,Two-way repeated measures ANOVA,18,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,17,Two-way repeated measures ANOVA,18,< .001,Number of rows on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,17,Two-way repeated measures ANOVA,18,< .05,Number of columns on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,17,Two-way repeated measures ANOVA,18,< .05,Interaction between rows and columns on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,18,Two-way repeated measures ANOVA,36,< .001,,1,η²,.386,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,18,Two-way repeated measures ANOVA,36,< .001,Interaction method on accuracy,1,η²,.386,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,19,Two-way repeated measures ANOVA,36,< .001,,1,η²,.220,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,19,Two-way repeated measures ANOVA,36,< .001,Interaction method on TCT,1,η²,.220,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,20,Two-way repeated measures ANOVA,36,< .001,,1,η²,.042,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,20,Two-way repeated measures ANOVA,36,< .001,Interaction method on size of target areas,1,η²,.042,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,21,Two-way repeated measures ANOVA,36,> .05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,21,Two-way repeated measures ANOVA,36,> .05,Interaction method on raw TLX,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,21,Two-way repeated measures ANOVA,36,< .001,Interaction method on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,21,Two-way repeated measures ANOVA,36,> .05,Interaction method on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,21,Two-way repeated measures ANOVA,36,> .05,Interaction method on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300308,usability in security and privacy;security and privacy;field studies;human-centered computing;intrusion detection systems,1,Fleiss' Kappa,500,UNKNOWN,,1,Kappa,0.59-0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300308,usability in security and privacy;security and privacy;field studies;human-centered computing;intrusion detection systems,2,χ²-test of independence (Symptoms and Issues),492,<0.01,,1,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300308,usability in security and privacy;security and privacy;field studies;human-centered computing;intrusion detection systems,3,χ²-test of independence (Users' and Experts' Diagnoses),492,<0.01,,1,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300308,usability in security and privacy;security and privacy;field studies;human-centered computing;intrusion detection systems,4,Odds Ratio (Symptoms and Issues),492,<0.01,,1,Odds Ratio,10 (for non-product warnings and attacks),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300308,usability in security and privacy;security and privacy;field studies;human-centered computing;intrusion detection systems,5,Odds Ratio (Users' and Experts' Diagnoses),492,<0.01,,1,Odds Ratio,5 × 10^8 (for scams),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300449,user studies;human-centered computing,1,VARCLUS2 within-subject analysis (Participant 1),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,2,VARCLUS2 within-subject analysis (Participant 2),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,3,VARCLUS2 within-subject analysis (Participant 3),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,4,VARCLUS2 within-subject analysis (Participant 4),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,5,VARCLUS2 within-subject analysis (Participant 5),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,6,VARCLUS2 within-subject analysis (Participant 6),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,7,VARCLUS2 within-subject analysis (Participant 7),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,8,VARCLUS2 within-subject analysis (Participant 8),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,9,VARCLUS2 within-subject analysis (Participant 9),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,10,VARCLUS2 within-subject analysis (Participant 10),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,11,VARCLUS2 within-subject analysis (Participant 1),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,12,VARCLUS2 within-subject analysis (Participant 2),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,13,VARCLUS2 within-subject analysis (Participant 3),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,14,VARCLUS2 within-subject analysis (Participant 4),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,15,VARCLUS2 within-subject analysis (Participant 5),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,16,VARCLUS2 within-subject analysis (Participant 6),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,17,VARCLUS2 within-subject analysis (Participant 7),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,18,VARCLUS2 within-subject analysis (Participant 8),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,19,VARCLUS2 within-subject analysis (Participant 9),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,20,VARCLUS2 within-subject analysis (Participant 10),1,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,21,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=0.8 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,22,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=0.9 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,23,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=1.0 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,24,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=1.1 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,25,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=1.3 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,26,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=1.4 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,27,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=1.5 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,28,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=2.0 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,29,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=2.5 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300449,user studies;human-centered computing,30,VARCLUS2 across-subject analysis (\( \tilde{\lambda }_2(thr)=3.5 \)),10,UNKNOWN,,,,,,,
10.1145/3290605.3300378,interaction paradigms;human-centered computing,1,Mann-Whitney U test,204,< 0.05,,1,U,2632,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300378,interaction paradigms;human-centered computing,1,Mann-Whitney U test,204,< 0.05,Controllers,1,Mean Rating,4.14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300378,interaction paradigms;human-centered computing,1,Mann-Whitney U test,204,< 0.05,Audience Members,1,Mean Rating,3.82,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,1,Paired-Samples t-Test for CRQA Entropy,57,< 0.001,,1,Mean Difference,0.47,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,2,Paired-Samples t-Test for MdRQA Entropy,57,< 0.001,,1,Mean Difference,0.63,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,3,Linear Mixed-Effect Model for Construction of Shared Knowledge,57,0.011,,1,B (Regression Coefficient),0.050,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,4,Linear Mixed-Effect Model for Negotiation and Coordination (MdRQA Recurrence Rate),57,0.016,,1,B (Regression Coefficient),0.042,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,5,Linear Mixed-Effect Model for Negotiation and Coordination (CRQA Entropy),57,0.065,,1,B (Regression Coefficient),0.509,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,6,Linear Mixed-Effect Model for Subjective Evaluations of Team Collaboration (CRQA Entropy),57,0.053,,1,B (Regression Coefficient),-1.742,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,7,Linear Mixed-Effect Model for Subjective Perceptions of Team Performance (CRQA Entropy),57,0.035,,1,B (Regression Coefficient),-2.054,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,8,Linear Mixed-Effect Model for Subjective Perceptions of Team Performance (MdRQA Entropy),57,0.082,,1,B (Regression Coefficient),1.991,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,9,Pearson Correlation for Task Score (MdRQA Entropy),57,0.069,,1,r (Correlation Coefficient),0.425,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,10,Linear Mixed-Effect Model for Constructing Shared Knowledge (CRQA RR),57,0.019,,1,B (Regression Coefficient),0.050,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,11,Linear Mixed-Effect Model for Negotiation and Coordination (MdRQA RR),57,0.017,,1,B (Regression Coefficient),0.042,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,12,Linear Mixed-Effect Model for Perception of Team Collaboration (CRQA ENTR),57,0.971,,1,B (Regression Coefficient),-2.045,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,13,Linear Mixed-Effect Model for Perception of Team Performance (CRQA ENTR),57,0.903,,1,B (Regression Coefficient),-1.742,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300572,collaborative content creation;human-centered computing;computer supported cooperative work,14,Linear Mixed-Effect Model for Perception of Team Performance (MdRQA ENTR),57,1.146,,1,B (Regression Coefficient),1.991,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,1,Repeated Measures ANOVA,23,< 0.01,,1,Partial Eta Squared (η_p^2),0.292,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,1,Repeated Measures ANOVA,23,< 0.01,C_real vs C_props,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,1,Repeated Measures ANOVA,23,< 0.05,C_real vs C_ctrl,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,1,Repeated Measures ANOVA,23,0.575,C_props vs C_ctrl,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,2,Repeated Measures ANOVA,23,< 0.01,,1,Partial Eta Squared (η_p^2),0.517,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,2,Repeated Measures ANOVA,23,< 0.05,C_real vs C_props,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,3,Repeated Measures ANOVA with Greenhouse-Geisser correction,22,< 0.01,,1,Partial Eta Squared (η_p^2),0.816,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,3,Repeated Measures ANOVA with Greenhouse-Geisser correction,22,< 0.05,C_real vs C_props,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,4,Friedman Test,UNKNOWN,< 0.01,,1,Chi-Squared (χ²),23.234,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,4,Friedman Test,UNKNOWN,0.012,C_real vs C_props,1,Z,-2.517,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,4,Friedman Test,UNKNOWN,0.019,C_real vs C_ctrl,1,Z,-2.340,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,4,Friedman Test,UNKNOWN,< 0.01,C_props vs C_ctrl,1,Z,-3.817,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,5,Repeated Measures ANOVA with Greenhouse-Geisser correction,21,< 0.05,,1,Partial Eta Squared (η_p^2),0.178,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,5,Repeated Measures ANOVA with Greenhouse-Geisser correction,21,< 0.01,C_0 vs C_props,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,6,Repeated Measures ANOVA,23,< 0.05,,1,Partial Eta Squared (η_p^2),0.195,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,6,Repeated Measures ANOVA,23,< 0.01,C_props vs C_ctrl,,,,,,
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,7,Paired t-test,27,0.014,,1,Partial Eta Squared (η_p^2),0.209,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,8,Comparison with IPQ Database,27,< 0.01,,1,Delta (δ),1.007 (C_props - SP),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,8,Comparison with IPQ Database,27,< 0.01,,2,Delta (δ),1.596 (C_props - REAL),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,8,Comparison with IPQ Database,27,< 0.01,,3,Delta (δ),1 (C_ctrl - SP),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300413,virtual reality;human-centered computing;haptic devices;empirical studies in hci,8,Comparison with IPQ Database,27,< 0.01,,4,Delta (δ),1.328 (C_ctrl - REAL),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300370,usability in security and privacy;security and privacy;empirical studies in hci;human-centered computing,1,Fisher's exact test,49,0.02,,1,Odds Ratio,0.24,0.90,0.058,Confidence Interval
10.1145/3290605.3300370,usability in security and privacy;security and privacy;empirical studies in hci;human-centered computing,2,Wilcoxon rank sum test,43,0.83,,,,,,,
