doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,N_found,test_p_value_found,effectsize_measure_found,effectsize_value_found,CI_upper_found,CI_lower_found,CI_type_found
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,5,Dunn Test,376,0.55,Likeability,1.0,d,0.05,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,6,Dunn Test,376,0.06,,1.0,z,-1.88,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,6,Dunn Test,376,0.06,,2.0,d,0.21,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,6,Dunn Test,376,0.06,Anthropomorphism,1.0,d,0.21,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,6,Dunn Test,376,0.03,Intelligence,1.0,d,0.22,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,6,Dunn Test,376,0.97,Likeability,1.0,d,0.00,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,7,Dunn Test,376,0.41,,1.0,z,-0.83,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,7,Dunn Test,376,0.41,,2.0,d,0.10,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,7,Dunn Test,376,0.41,Anthropomorphism,1.0,d,0.10,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,7,Dunn Test,376,0.51,Intelligence,1.0,d,0.09,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,7,Dunn Test,376,0.98,Likeability,1.0,d,0.00,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,8,Dunn Test,376,0.03,,1.0,z,-2.14,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,8,Dunn Test,376,0.03,,2.0,d,0.22,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,8,Dunn Test,376,0.03,Anthropomorphism,1.0,d,0.22,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,8,Dunn Test,376,0.11,Intelligence,1.0,d,0.18,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,8,Dunn Test,376,0.23,Likeability,1.0,d,0.11,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,9,Dunn Test,376,0.22,,1.0,z,-1.23,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,9,Dunn Test,376,0.22,,2.0,d,0.13,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,9,Dunn Test,376,0.22,Anthropomorphism,1.0,d,0.13,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,9,Dunn Test,376,0.62,Intelligence,1.0,d,0.06,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,9,Dunn Test,376,0.55,Likeability,1.0,d,0.06,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,10,Dunn Test,376,0.19,,1.0,z,-1.32,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,10,Dunn Test,376,0.19,,2.0,d,0.13,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,10,Dunn Test,376,0.19,Anthropomorphism,1.0,d,0.13,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,10,Dunn Test,376,0.35,Intelligence,1.0,d,0.09,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,10,Dunn Test,376,0.22,Likeability,1.0,d,0.11,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,11,Dunn Test,376,0.68,,1.0,z,-0.41,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,11,Dunn Test,376,0.68,,2.0,d,0.04,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,11,Dunn Test,376,0.68,Anthropomorphism,1.0,d,0.04,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,11,Dunn Test,376,0.87,Intelligence,1.0,d,0.02,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,11,Dunn Test,376,0.54,Likeability,1.0,d,0.06,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,12,Dunn Test,376,0.37,,1.0,z,0.90,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,12,Dunn Test,376,0.37,,2.0,d,0.10,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,12,Dunn Test,376,0.37,Anthropomorphism,1.0,d,0.10,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,12,Dunn Test,376,0.27,Intelligence,1.0,d,0.11,UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,12,Dunn Test,376,0.55,Likeability,1.0,d,0.05,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,13,Kruskal-Wallis test,376,<0.01,,1.0,χ2,9.55,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,13,Kruskal-Wallis test,376,<0.01,Anthropomorphism,1.0,χ2,9.55,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,13,Kruskal-Wallis test,376,<0.05,Intelligence,1.0,χ2,11.81,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,13,Kruskal-Wallis test,376,0.72,Likeability,1.0,χ2,2.09,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.001,,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.001,Baseline Avg. Num. Words,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.001,Week,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,UNKNOWN,Verbosity,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.01,Num. Unique Words,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.001,Complexity,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.001,Readability,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445645,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing;social media;psychology;applied computing;computing methodologies;natural language interfaces,14,Linear Regression,551,<0.01,Sentiment,1.0,Coefficient,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
